1,1154,1,373
1,1154,1,875
1,1154,1,225
1,1169,1,99
1,1169,1,229
1,1169,1,998
1,1154,1,500
1,1154,1,605
1,1154,1,912
1,1154,1,1129
1,1171,1,430
1,1174,1,885
1,1174,1,340
1,1174,1,559
1,1174,1,680
1,1174,1,38
1,1174,1,139
1,1174,1,488
1,1174,1,143
1,1188,1,360
1,1174,1,940
1,1174,1,58
1,1174,1,78
1,1174,1,172
1,1174,1,13
1,1174,1,291
1,1174,1,988
1,1174,1,964
1,1174,1,548
1,1174,1,1143
1,1174,1,552
1,1174,1,1063
1,1193,1,1115
1,1193,1,206
1,1193,1,544
1,1193,1,855
1,1193,1,553
1,1190,1,159
1,1199,1,814
1,1194,1,1043
1,1194,1,465
1,1194,1,253
1,1210,1,890
1,1210,1,690
1,1210,1,683
1,1217,1,365
1,1217,1,757
1,1216,1,755
1,1216,1,373
1,1216,1,1154
1,1216,1,875
1,1216,1,225
1,1217,1,965
1,1216,1,605
1,1217,1,1153
1,1216,1,912
1,1217,1,44
1,1216,1,500
1,1217,1,252
1,1217,1,424
1,1217,1,1005
1,1217,1,1033
1,1217,1,614
1,1217,1,321
1,1217,1,165
1,1217,1,176
1,1216,1,1129
1,1217,1,248
1,1239,1,675
1,1239,1,1053
1,1239,1,669
1,1239,1,290
1,1239,1,739
1,1239,1,864
1,1238,1,824
1,1233,1,755
1,1233,1,373
1,1238,1,686
1,1233,1,875
1,1233,1,225
1,1233,1,500
1,1238,1,939
1,1233,1,912
1,1233,1,1129
1,1233,1,1216
1,1233,1,1154
1,1233,1,605
1,1243,1,412
1,1243,1,566
1,1243,1,144
1,1249,1,885
1,1249,1,340
1,1249,1,559
1,1249,1,680
1,1249,1,38
1,1249,1,139
1,1249,1,488
1,1249,1,143
1,1249,1,940
1,1249,1,1174
1,1249,1,58
1,1249,1,78
1,1249,1,172
1,1249,1,13
1,1249,1,291
1,1249,1,988
1,1249,1,964
1,1249,1,548
1,1249,1,1143
1,1249,1,552
1,1249,1,1063
1,1262,1,1059
1,1253,1,885
1,1253,1,559
1,1253,1,680
1,1253,1,1174
1,1253,1,38
1,1253,1,139
1,1253,1,488
1,1253,1,143
1,1253,1,940
1,1253,1,58
1,1253,1,78
1,1253,1,340
1,1253,1,172
1,1253,1,291
1,1253,1,988
1,1253,1,964
1,1253,1,1249
1,1253,1,13
1,1253,1,548
1,1253,1,1143
1,1266,1,109
1,1253,1,552
1,1266,1,822
1,1253,1,1063
1,1266,1,645
1,1264,1,385
1,1271,1,484
1,1270,1,813
1,1265,1,1155
1,1277,1,365
1,1277,1,757
1,1277,1,965
1,1277,1,1153
1,1277,1,44
1,1277,1,248
1,1277,1,252
1,1277,1,424
1,1284,1,1166
1,1287,1,1221
1,1284,1,760
1,1284,1,1042
1,1277,1,1005
1,1277,1,1033
1,1260,1,412
1,1260,1,1243
1,1260,1,144
1,1277,1,1217
1,1277,1,614
1,1277,1,165
1,1277,1,176
1,1277,1,321
1,1260,1,566
1,1290,1,992
1,1291,1,1290
1,1303,1,201
1,1301,1,340
1,1301,1,559
1,1301,1,1174
1,1301,1,680
1,1301,1,38
1,1301,1,488
1,1301,1,58
1,1301,1,940
1,1301,1,78
1,1301,1,172
1,1301,1,13
1,1301,1,291
1,1301,1,1253
1,1301,1,1249
1,1301,1,1063
1,1301,1,988
1,1301,1,1143
1,1301,1,548
1,1301,1,552
1,1301,1,143
1,1301,1,964
1,1301,1,139
1,1291,1,992
1,1301,1,885
1,1312,1,149
1,1313,1,885
1,1313,1,340
1,1313,1,680
1,1313,1,559
1,1323,1,198
1,1313,1,139
1,1313,1,488
1,1323,1,274
1,1323,1,967
1,1313,1,143
1,1313,1,172
1,1313,1,291
1,1313,1,988
1,1313,1,78
1,1313,1,940
1,1313,1,1253
1,1323,1,337
1,1313,1,58
1,1317,1,179
1,1313,1,38
1,1317,1,851
1,1313,1,548
1,1313,1,1174
1,1317,1,1085
1,1313,1,1143
1,1313,1,552
1,1329,1,355
1,1317,1,350
1,1317,1,745
1,1313,1,1063
1,1313,1,1249
1,1313,1,964
1,1313,1,1301
1,1313,1,13
1,1321,1,919
1,1331,1,191
1,1321,1,672
1,1325,1,957
1,1333,1,1070
1,1333,1,146
1,1333,1,751
1,1336,1,41
1,1336,1,270
1,1340,1,142
1,1340,1,820
1,1346,1,77
1,1343,1,38
1,1343,1,488
1,1343,1,58
1,1343,1,78
1,1343,1,940
1,1342,1,484
1,1343,1,291
1,1343,1,964
1,1343,1,988
1,1343,1,548
1,1343,1,1143
1,1344,1,412
1,1344,1,1243
1,1343,1,13
1,1343,1,1253
1,1343,1,1249
1,1342,1,1271
1,1343,1,1301
1,1343,1,1063
1,1343,1,340
1,1343,1,552
1,1343,1,139
1,1344,1,1260
1,1343,1,1313
1,1344,1,144
1,1344,1,566
1,1343,1,172
1,1357,1,420
1,1343,1,885
1,1343,1,143
1,1343,1,1174
1,1343,1,559
1,1343,1,680
1,1353,1,1053
1,1353,1,1239
1,1353,1,290
1,1353,1,669
1,1353,1,739
1,1353,1,864
1,1353,1,675
1,1354,1,653
1,1365,1,675
1,1365,1,1053
1,1365,1,669
1,1365,1,290
1,1365,1,1239
1,1365,1,739
1,1365,1,864
1,1365,1,1353
1,1367,1,1094
1,1367,1,579
1,1367,1,585
1,1367,1,908
1,1367,1,706
1,1367,1,868
1,1367,1,257
1,1367,1,1135
1,1367,1,26
1,1367,1,1083
1,1367,1,88
1,1367,1,239
1,1378,1,885
1,1375,1,1336
1,1378,1,680
1,1378,1,38
1,1378,1,488
1,1378,1,1343
1,1378,1,78
1,1378,1,58
1,1378,1,940
1,1378,1,988
1,1378,1,548
1,1378,1,1143
1,1378,1,552
1,1378,1,1063
1,1378,1,340
1,1378,1,559
1,1378,1,964
1,1375,1,41
1,1378,1,172
1,1378,1,139
1,1378,1,1174
1,1378,1,291
1,1378,1,143
1,1375,1,270
1,1378,1,13
1,1378,1,1249
1,1378,1,1301
1,1378,1,1253
1,1378,1,1313
1,1393,1,885
1,1393,1,38
1,1393,1,488
1,1393,1,680
1,1391,1,757
1,1391,1,965
1,1391,1,1153
1,1391,1,44
1,1391,1,248
1,1391,1,252
1,1391,1,424
1,1391,1,1005
1,1391,1,1217
1,1391,1,614
1,1391,1,321
1,1391,1,165
1,1391,1,1277
1,1391,1,176
1,1391,1,1033
1,1393,1,940
1,1391,1,365
1,1393,1,1343
1,1393,1,58
1,1393,1,78
1,1393,1,291
1,1393,1,988
1,1393,1,964
1,1393,1,1143
1,1393,1,552
1,1393,1,1063
1,1393,1,1378
1,1393,1,340
1,1393,1,559
1,1393,1,1174
1,1393,1,139
1,1393,1,143
1,1393,1,172
1,1393,1,1249
1,1393,1,1253
1,1393,1,1301
1,1393,1,1313
1,1392,1,636
1,1393,1,13
1,1392,1,1009
1,1407,1,1340
1,1407,1,142
1,1407,1,820
1,1408,1,1180
1,1393,1,548
1,1417,1,270
1,1417,1,1375
1,1417,1,41
1,1417,1,1336
1,1402,1,311
1,1402,1,17
1,1402,1,730
1,1402,1,1169
1,1402,1,99
1,1402,1,229
1,1402,1,998
1,1419,1,22
1,1419,1,303
1,1419,1,646
1,1423,1,885
1,1423,1,488
1,1423,1,1343
1,1423,1,680
1,1423,1,58
1,1423,1,78
1,1423,1,291
1,1423,1,988
1,1423,1,964
1,1423,1,548
1,1427,1,885
1,1423,1,552
1,1427,1,680
1,1427,1,38
1,1427,1,488
1,1427,1,940
1,1423,1,1143
1,1423,1,1378
1,1427,1,58
1,1427,1,78
1,1423,1,340
1,1427,1,291
1,1423,1,559
1,1427,1,988
1,1423,1,1174
1,1423,1,1393
1,1423,1,139
1,1423,1,1063
1,1423,1,172
1,1427,1,1343
1,1423,1,1249
1,1427,1,548
1,1423,1,1253
1,1427,1,1378
1,1427,1,552
1,1427,1,1063
1,1423,1,940
1,1427,1,1143
1,1423,1,143
1,1423,1,1313
1,1423,1,1301
1,1427,1,340
1,1427,1,559
1,1423,1,38
1,1427,1,1174
1,1427,1,1393
1,1427,1,139
1,1423,1,13
1,1427,1,964
1,1427,1,1423
1,1427,1,143
1,1428,1,5
1,1427,1,172
1,1427,1,13
1,1427,1,1249
1,1427,1,1301
1,1427,1,1313
1,1427,1,1253
1,1437,1,1097
1,1437,1,517
1,1437,1,135
1,1437,1,758
1,1437,1,258
1,1443,1,692
1,1433,1,848
1,1444,1,454
1,1438,1,1323
1,1433,1,331
1,1438,1,274
1,1438,1,198
1,1438,1,967
1,1438,1,337
1,1433,1,778
1,1433,1,1116
1,1448,1,365
1,1448,1,757
1,1448,1,965
1,1448,1,1153
1,1448,1,1391
1,1448,1,44
1,1448,1,248
1,1448,1,252
1,1448,1,424
1,1448,1,1005
1,1448,1,1217
1,1448,1,1033
1,1448,1,614
1,1448,1,321
1,1448,1,165
1,1448,1,176
1,1449,1,412
1,1448,1,1277
1,1449,1,1260
1,1449,1,1243
1,1460,1,1053
1,1460,1,1365
1,1449,1,144
1,1460,1,675
1,1449,1,1344
1,1449,1,566
1,1460,1,669
1,1460,1,1239
1,1460,1,739
1,1460,1,864
1,1460,1,1353
1,1465,1,1325
1,1461,1,680
1,1461,1,1427
1,1461,1,38
1,1465,1,957
1,1461,1,940
1,1461,1,1343
1,1461,1,58
1,1461,1,78
1,1463,1,1070
1,1461,1,291
1,1461,1,988
1,1459,1,584
1,1463,1,1333
1,1461,1,488
1,1461,1,548
1,1460,1,290
1,1461,1,1063
1,1461,1,1143
1,1461,1,340
1,1463,1,146
1,1461,1,1174
1,1457,1,766
1,1461,1,1393
1,1461,1,139
1,1461,1,143
1,1461,1,1423
1,1461,1,552
1,1461,1,13
1,1461,1,1249
1,1461,1,1253
1,1461,1,1301
1,1461,1,559
1,1461,1,885
1,1461,1,1378
1,1461,1,964
1,1461,1,1313
1,1461,1,172
1,1471,1,1461
1,1471,1,680
1,1471,1,885
1,1471,1,1427
1,1463,1,751
1,1471,1,38
1,1471,1,488
1,1471,1,940
1,1471,1,1343
1,1471,1,58
1,1471,1,78
1,1471,1,291
1,1471,1,988
1,1471,1,964
1,1471,1,548
1,1471,1,1143
1,1471,1,552
1,1471,1,1063
1,1471,1,340
1,1471,1,559
1,1471,1,1174
1,1479,1,1304
1,1471,1,139
1,1471,1,143
1,1471,1,1423
1,1471,1,172
1,1471,1,13
1,1471,1,1249
1,1471,1,1378
1,1471,1,1253
1,1471,1,1313
1,1471,1,1301
1,1471,1,1393
1,1485,1,885
1,1485,1,1461
1,1485,1,680
1,1485,1,38
1,1485,1,940
1,1485,1,1471
1,1485,1,1427
1,1485,1,488
1,1485,1,1343
1,1485,1,58
1,1485,1,78
1,1485,1,291
1,1485,1,988
1,1485,1,964
1,1485,1,548
1,1485,1,1143
1,1485,1,552
1,1485,1,1063
1,1485,1,1378
1,1485,1,340
1,1485,1,559
1,1485,1,1174
1,1485,1,1393
1,1485,1,139
1,1485,1,143
1,1485,1,1423
1,1485,1,172
1,1485,1,1249
1,1485,1,13
1,1485,1,1253
1,1485,1,1301
1,1485,1,1313
1,1490,1,228
1,1499,1,674
1,1508,1,1145
1,1508,1,707
1,1508,1,1025
1,1509,1,1290
1,1509,1,1291
1,1509,1,992
1,1520,1,179
1,1520,1,851
1,1520,1,1317
1,1520,1,1085
1,1520,1,350
1,1520,1,745
1,1527,1,885
1,1527,1,1461
1,1527,1,680
1,1527,1,1471
1,1527,1,1485
1,1527,1,1427
1,1527,1,38
1,1527,1,488
1,1527,1,940
1,1527,1,1343
1,1527,1,58
1,1527,1,78
1,1527,1,291
1,1527,1,988
1,1527,1,964
1,1530,1,1094
1,1527,1,548
1,1530,1,579
1,1527,1,1143
1,1530,1,585
1,1530,1,908
1,1530,1,1083
1,1531,1,1287
1,1529,1,412
1,1530,1,706
1,1531,1,1221
1,1530,1,239
1,1529,1,1243
1,1530,1,257
1,1530,1,868
1,1530,1,1135
1,1530,1,26
1,1530,1,88
1,1535,1,885
1,1535,1,1461
1,1535,1,680
1,1535,1,1471
1,1529,1,144
1,1535,1,1427
1,1527,1,552
1,1527,1,1378
1,1527,1,340
1,1527,1,559
1,1530,1,1367
1,1538,1,1323
1,1527,1,1174
1,1529,1,566
1,1538,1,198
1,1527,1,1393
1,1538,1,1438
1,1527,1,139
1,1538,1,967
1,1538,1,274
1,1527,1,143
1,1538,1,337
1,1529,1,1449
1,1527,1,1063
1,1529,1,1260
1,1529,1,1344
1,1535,1,1485
1,1527,1,1253
1,1535,1,38
1,1527,1,1249
1,1527,1,1301
1,1535,1,488
1,1535,1,940
1,1535,1,1343
1,1527,1,13
1,1535,1,58
1,1527,1,1313
1,1527,1,172
1,1527,1,1423
1,1535,1,78
1,1535,1,1527
1,1535,1,291
1,1535,1,988
1,1535,1,964
1,1539,1,412
1,1535,1,548
1,1535,1,1143
1,1535,1,552
1,1535,1,1063
1,1539,1,1243
1,1540,1,885
1,1535,1,1378
1,1535,1,340
1,1540,1,1461
1,1539,1,1529
1,1540,1,680
1,1535,1,559
1,1540,1,1471
1,1540,1,1485
1,1535,1,1174
1,1535,1,1393
1,1539,1,1260
1,1540,1,38
1,1540,1,488
1,1535,1,139
1,1540,1,940
1,1539,1,1344
1,1535,1,143
1,1535,1,1423
1,1535,1,13
1,1535,1,1249
1,1535,1,1253
1,1540,1,1343
1,1540,1,58
1,1540,1,1427
1,1535,1,172
1,1540,1,1527
1,1539,1,144
1,1535,1,1313
1,1539,1,1449
1,1540,1,1535
1,1540,1,78
1,1539,1,566
1,1540,1,988
1,1540,1,964
1,1535,1,1301
1,1540,1,291
1,1540,1,1143
1,1540,1,1063
1,1540,1,548
1,1540,1,552
1,1544,1,8
1,1537,1,674
1,1537,1,1499
1,1540,1,1378
1,1549,1,1136
1,1549,1,655
1,1540,1,340
1,1549,1,564
1,1540,1,559
1,1549,1,19
1,1540,1,1174
1,1549,1,989
1,1540,1,139
1,1549,1,857
1,1540,1,143
1,1549,1,586
1,1540,1,1423
1,1540,1,172
1,1549,1,915
1,1540,1,13
1,1540,1,1249
1,1540,1,1253
1,1540,1,1301
1,1540,1,1313
1,1551,1,311
1,1549,1,422
1,1551,1,17
1,1540,1,1393
1,1551,1,730
1,1551,1,1169
1,1551,1,99
1,1551,1,1402
1,1551,1,229
1,1551,1,998
1,1564,1,619
1,1564,1,858
1,1562,1,162
1,1561,1,569
1,1570,1,671
1,1572,1,1070
1,1572,1,1463
1,1572,1,1333
1,1572,1,146
1,1572,1,751
1,1578,1,191
1,1563,1,365
1,1563,1,757
1,1578,1,1331
1,1563,1,1153
1,1563,1,965
1,1579,1,80
1,1563,1,1391
1,1563,1,44
1,1563,1,248
1,1563,1,252
1,1563,1,424
1,1563,1,1005
1,1563,1,1448
1,1563,1,1033
1,1563,1,1217
1,1563,1,614
1,1563,1,321
1,1563,1,165
1,1563,1,176
1,1563,1,1277
1,1587,1,110
1,1587,1,356
1,1587,1,397
1,1591,1,201
1,1591,1,1303
1,1593,1,724
1,1592,1,1193
1,1599,1,668
1,1592,1,1115
1,1592,1,206
1,1592,1,544
1,1592,1,855
1,1592,1,553
1,1604,1,980
1,1608,1,653
1,1608,1,1354
1,1606,1,1070
1,1606,1,1463
1,1614,1,675
1,1606,1,1572
1,1614,1,1053
1,1614,1,1365
1,1614,1,669
1,1614,1,1239
1,1614,1,290
1,1614,1,1460
1,1606,1,1333
1,1614,1,739
1,1614,1,864
1,1614,1,1353
1,1606,1,146
1,1607,1,663
1,1606,1,751
1,1610,1,1233
1,1610,1,755
1,1616,1,686
1,1610,1,373
1,1610,1,1154
1,1616,1,824
1,1616,1,1238
1,1610,1,500
1,1610,1,605
1,1610,1,912
1,1610,1,1216
1,1616,1,939
1,1625,1,356
1,1625,1,1587
1,1610,1,1129
1,1610,1,225
1,1610,1,875
1,1625,1,397
1,1613,1,87
1,1622,1,365
1,1622,1,757
1,1622,1,965
1,1622,1,1153
1,1622,1,1391
1,1622,1,44
1,1622,1,248
1,1622,1,252
1,1622,1,424
1,1622,1,1005
1,1622,1,1448
1,1622,1,1033
1,1622,1,1217
1,1622,1,321
1,1622,1,614
1,1622,1,1277
1,1622,1,1563
1,1622,1,165
1,1635,1,1573
1,1625,1,110
1,1639,1,1603
1,1622,1,176
1,1644,1,885
1,1644,1,1461
1,1644,1,680
1,1644,1,1471
1,1644,1,1485
1,1644,1,1427
1,1644,1,38
1,1644,1,488
1,1644,1,940
1,1644,1,58
1,1644,1,1527
1,1644,1,1535
1,1644,1,1343
1,1644,1,78
1,1644,1,1540
1,1644,1,291
1,1644,1,988
1,1644,1,964
1,1644,1,548
1,1644,1,1143
1,1644,1,552
1,1644,1,1063
1,1644,1,1378
1,1644,1,340
1,1644,1,559
1,1644,1,1174
1,1644,1,1393
1,1644,1,139
1,1644,1,143
1,1644,1,1423
1,1644,1,172
1,1650,1,1243
1,1644,1,13
1,1644,1,1249
1,1650,1,412
1,1650,1,1529
1,1644,1,1253
1,1644,1,1301
1,1644,1,1313
1,1650,1,1260
1,1650,1,1344
1,1650,1,144
1,1650,1,1449
1,1650,1,1539
1,1650,1,566
1,1658,1,1551
1,1658,1,311
1,1658,1,17
1,1658,1,1402
1,1658,1,730
1,1658,1,99
1,1658,1,1169
1,1658,1,229
1,1658,1,998
1,1663,1,157
1,1656,1,636
1,1656,1,1009
1,1663,1,562
1,1656,1,1392
1,1663,1,471
1,1671,1,1166
1,1671,1,760
1,1671,1,1284
1,1675,1,207
1,1671,1,1042
1,1682,1,1314
1,1684,1,1094
